,serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder,Unnamed: 9
7992,Greninger10,RSV A2,1,0.025,F2,G4,Greninger_2,0.0001407,24.11.01_RSVNeut_Greninger_depletedsera,
7993,Greninger10,RSV A2,1,0.008333,F3,G4,Greninger_2,0.0001338,24.11.01_RSVNeut_Greninger_depletedsera,
7994,Greninger10,RSV A2,1,0.002778,F4,G4,Greninger_2,0.0001658,24.11.01_RSVNeut_Greninger_depletedsera,
7995,Greninger10,RSV A2,1,0.0009259,F5,G4,Greninger_2,0.000507,24.11.01_RSVNeut_Greninger_depletedsera,
7996,Greninger10,RSV A2,1,0.0003086,F6,G4,Greninger_2,0.01338,24.11.01_RSVNeut_Greninger_depletedsera,
7997,Greninger10,RSV A2,1,0.0001029,F7,G4,Greninger_2,0.0912,24.11.01_RSVNeut_Greninger_depletedsera,
7998,Greninger10,RSV A2,1,3.429e-05,F8,G4,Greninger_2,0.253,24.11.01_RSVNeut_Greninger_depletedsera,
7999,Greninger10,RSV A2,1,1.143e-05,F9,G4,Greninger_2,0.6228,24.11.01_RSVNeut_Greninger_depletedsera,
8000,Greninger10,RSV A2,1,3.81e-06,F10,G4,Greninger_2,0.6987,24.11.01_RSVNeut_Greninger_depletedsera,
8001,Greninger10,RSV A2,2,0.025,G2,G4,Greninger_2,0.0001111,24.11.01_RSVNeut_Greninger_depletedsera,
8002,Greninger10,RSV A2,2,0.008333,G3,G4,Greninger_2,0.0001262,24.11.01_RSVNeut_Greninger_depletedsera,
8003,Greninger10,RSV A2,2,0.002778,G4,G4,Greninger_2,0.0001509,24.11.01_RSVNeut_Greninger_depletedsera,
8004,Greninger10,RSV A2,2,0.0009259,G5,G4,Greninger_2,0.0002508,24.11.01_RSVNeut_Greninger_depletedsera,
8005,Greninger10,RSV A2,2,0.0003086,G6,G4,Greninger_2,0.01525,24.11.01_RSVNeut_Greninger_depletedsera,
8006,Greninger10,RSV A2,2,0.0001029,G7,G4,Greninger_2,0.08343,24.11.01_RSVNeut_Greninger_depletedsera,
8007,Greninger10,RSV A2,2,3.429e-05,G8,G4,Greninger_2,0.3504,24.11.01_RSVNeut_Greninger_depletedsera,
8008,Greninger10,RSV A2,2,1.143e-05,G9,G4,Greninger_2,0.6523,24.11.01_RSVNeut_Greninger_depletedsera,
8009,Greninger10,RSV A2,2,3.81e-06,G10,G4,Greninger_2,0.8957,24.11.01_RSVNeut_Greninger_depletedsera,
8010,Greninger11,RSV A2,1,0.025,D2,G4,Greninger_2,0.0001653,24.11.01_RSVNeut_Greninger_depletedsera,
8011,Greninger11,RSV A2,1,0.008333,D3,G4,Greninger_2,0.0003127,24.11.01_RSVNeut_Greninger_depletedsera,
8012,Greninger11,RSV A2,1,0.002778,D4,G4,Greninger_2,0.0007987,24.11.01_RSVNeut_Greninger_depletedsera,
8013,Greninger11,RSV A2,1,0.0009259,D5,G4,Greninger_2,0.007963,24.11.01_RSVNeut_Greninger_depletedsera,
8014,Greninger11,RSV A2,1,0.0003086,D6,G4,Greninger_2,0.08264,24.11.01_RSVNeut_Greninger_depletedsera,
8015,Greninger11,RSV A2,1,0.0001029,D7,G4,Greninger_2,0.2833,24.11.01_RSVNeut_Greninger_depletedsera,
8016,Greninger11,RSV A2,1,3.429e-05,D8,G4,Greninger_2,0.603,24.11.01_RSVNeut_Greninger_depletedsera,
8017,Greninger11,RSV A2,1,1.143e-05,D9,G4,Greninger_2,0.5814,24.11.01_RSVNeut_Greninger_depletedsera,
8018,Greninger11,RSV A2,1,3.81e-06,D10,G4,Greninger_2,0.8198,24.11.01_RSVNeut_Greninger_depletedsera,
8019,Greninger11,RSV A2,2,0.025,E2,G4,Greninger_2,0.0001786,24.11.01_RSVNeut_Greninger_depletedsera,
8020,Greninger11,RSV A2,2,0.008333,E3,G4,Greninger_2,0.0001133,24.11.01_RSVNeut_Greninger_depletedsera,
8021,Greninger11,RSV A2,2,0.002778,E4,G4,Greninger_2,0.0002398,24.11.01_RSVNeut_Greninger_depletedsera,
8022,Greninger11,RSV A2,2,0.0009259,E5,G4,Greninger_2,0.004716,24.11.01_RSVNeut_Greninger_depletedsera,
8023,Greninger11,RSV A2,2,0.0003086,E6,G4,Greninger_2,0.09505,24.11.01_RSVNeut_Greninger_depletedsera,
8024,Greninger11,RSV A2,2,0.0001029,E7,G4,Greninger_2,0.2636,24.11.01_RSVNeut_Greninger_depletedsera,
8025,Greninger11,RSV A2,2,3.429e-05,E8,G4,Greninger_2,0.4305,24.11.01_RSVNeut_Greninger_depletedsera,
8026,Greninger11,RSV A2,2,1.143e-05,E9,G4,Greninger_2,0.7668,24.11.01_RSVNeut_Greninger_depletedsera,
8027,Greninger11,RSV A2,2,3.81e-06,E10,G4,Greninger_2,0.7276,24.11.01_RSVNeut_Greninger_depletedsera,
8028,Greninger12,RSV A2,1,0.025,B2,G4,Greninger_2,0.0002618,24.11.01_RSVNeut_Greninger_depletedsera,
8029,Greninger12,RSV A2,1,0.008333,B3,G4,Greninger_2,0.01231,24.11.01_RSVNeut_Greninger_depletedsera,
8030,Greninger12,RSV A2,1,0.002778,B4,G4,Greninger_2,0.1358,24.11.01_RSVNeut_Greninger_depletedsera,
8031,Greninger12,RSV A2,1,0.0009259,B5,G4,Greninger_2,0.422,24.11.01_RSVNeut_Greninger_depletedsera,
8032,Greninger12,RSV A2,1,0.0003086,B6,G4,Greninger_2,0.5848,24.11.01_RSVNeut_Greninger_depletedsera,
8033,Greninger12,RSV A2,1,0.0001029,B7,G4,Greninger_2,0.7921,24.11.01_RSVNeut_Greninger_depletedsera,
8034,Greninger12,RSV A2,1,3.429e-05,B8,G4,Greninger_2,0.7843,24.11.01_RSVNeut_Greninger_depletedsera,
8035,Greninger12,RSV A2,1,1.143e-05,B9,G4,Greninger_2,0.874,24.11.01_RSVNeut_Greninger_depletedsera,
8036,Greninger12,RSV A2,1,3.81e-06,B10,G4,Greninger_2,0.824,24.11.01_RSVNeut_Greninger_depletedsera,
8037,Greninger12,RSV A2,2,0.025,C2,G4,Greninger_2,0.0002077,24.11.01_RSVNeut_Greninger_depletedsera,
8038,Greninger12,RSV A2,2,0.008333,C3,G4,Greninger_2,0.01437,24.11.01_RSVNeut_Greninger_depletedsera,
8039,Greninger12,RSV A2,2,0.002778,C4,G4,Greninger_2,0.06234,24.11.01_RSVNeut_Greninger_depletedsera,
8040,Greninger12,RSV A2,2,0.0009259,C5,G4,Greninger_2,0.3938,24.11.01_RSVNeut_Greninger_depletedsera,
8041,Greninger12,RSV A2,2,0.0003086,C6,G4,Greninger_2,0.5111,24.11.01_RSVNeut_Greninger_depletedsera,
8042,Greninger12,RSV A2,2,0.0001029,C7,G4,Greninger_2,0.6861,24.11.01_RSVNeut_Greninger_depletedsera,
8043,Greninger12,RSV A2,2,3.429e-05,C8,G4,Greninger_2,0.9029,24.11.01_RSVNeut_Greninger_depletedsera,
8044,Greninger12,RSV A2,2,1.143e-05,C9,G4,Greninger_2,0.8969,24.11.01_RSVNeut_Greninger_depletedsera,
8045,Greninger12,RSV A2,2,3.81e-06,C10,G4,Greninger_2,0.868,24.11.01_RSVNeut_Greninger_depletedsera,
8046,Greninger13,RSV A2,1,0.025,F2,G5,Greninger_2,0.0004241,24.11.01_RSVNeut_Greninger_depletedsera,
8047,Greninger13,RSV A2,1,0.008333,F3,G5,Greninger_2,0.0006209,24.11.01_RSVNeut_Greninger_depletedsera,
8048,Greninger13,RSV A2,1,0.002778,F4,G5,Greninger_2,0.01251,24.11.01_RSVNeut_Greninger_depletedsera,
8049,Greninger13,RSV A2,1,0.0009259,F5,G5,Greninger_2,0.1639,24.11.01_RSVNeut_Greninger_depletedsera,
8050,Greninger13,RSV A2,1,0.0003086,F6,G5,Greninger_2,0.6085,24.11.01_RSVNeut_Greninger_depletedsera,
8051,Greninger13,RSV A2,1,0.0001029,F7,G5,Greninger_2,0.6967,24.11.01_RSVNeut_Greninger_depletedsera,
8052,Greninger13,RSV A2,1,3.429e-05,F8,G5,Greninger_2,0.8776,24.11.01_RSVNeut_Greninger_depletedsera,
8053,Greninger13,RSV A2,1,1.143e-05,F9,G5,Greninger_2,1.036,24.11.01_RSVNeut_Greninger_depletedsera,
8054,Greninger13,RSV A2,1,3.81e-06,F10,G5,Greninger_2,1.164,24.11.01_RSVNeut_Greninger_depletedsera,
8055,Greninger13,RSV A2,2,0.025,G2,G5,Greninger_2,0.0003122,24.11.01_RSVNeut_Greninger_depletedsera,
8056,Greninger13,RSV A2,2,0.008333,G3,G5,Greninger_2,0.0005279,24.11.01_RSVNeut_Greninger_depletedsera,
8057,Greninger13,RSV A2,2,0.002778,G4,G5,Greninger_2,0.05136,24.11.01_RSVNeut_Greninger_depletedsera,
8058,Greninger13,RSV A2,2,0.0009259,G5,G5,Greninger_2,0.1997,24.11.01_RSVNeut_Greninger_depletedsera,
8059,Greninger13,RSV A2,2,0.0003086,G6,G5,Greninger_2,0.471,24.11.01_RSVNeut_Greninger_depletedsera,
8060,Greninger13,RSV A2,2,0.0001029,G7,G5,Greninger_2,0.8862,24.11.01_RSVNeut_Greninger_depletedsera,
8061,Greninger13,RSV A2,2,3.429e-05,G8,G5,Greninger_2,0.8846,24.11.01_RSVNeut_Greninger_depletedsera,
8062,Greninger13,RSV A2,2,1.143e-05,G9,G5,Greninger_2,0.9125,24.11.01_RSVNeut_Greninger_depletedsera,
8063,Greninger13,RSV A2,2,3.81e-06,G10,G5,Greninger_2,0.9681,24.11.01_RSVNeut_Greninger_depletedsera,
8064,Greninger14,RSV A2,1,0.025,D2,G5,Greninger_2,0.0003595,24.11.01_RSVNeut_Greninger_depletedsera,
8065,Greninger14,RSV A2,1,0.008333,D3,G5,Greninger_2,0.0004938,24.11.01_RSVNeut_Greninger_depletedsera,
8066,Greninger14,RSV A2,1,0.002778,D4,G5,Greninger_2,0.001049,24.11.01_RSVNeut_Greninger_depletedsera,
8067,Greninger14,RSV A2,1,0.0009259,D5,G5,Greninger_2,0.1073,24.11.01_RSVNeut_Greninger_depletedsera,
8068,Greninger14,RSV A2,1,0.0003086,D6,G5,Greninger_2,0.267,24.11.01_RSVNeut_Greninger_depletedsera,
8069,Greninger14,RSV A2,1,0.0001029,D7,G5,Greninger_2,0.6551,24.11.01_RSVNeut_Greninger_depletedsera,
8070,Greninger14,RSV A2,1,3.429e-05,D8,G5,Greninger_2,0.7448,24.11.01_RSVNeut_Greninger_depletedsera,
8071,Greninger14,RSV A2,1,1.143e-05,D9,G5,Greninger_2,0.9712,24.11.01_RSVNeut_Greninger_depletedsera,
8072,Greninger14,RSV A2,1,3.81e-06,D10,G5,Greninger_2,1.106,24.11.01_RSVNeut_Greninger_depletedsera,
8073,Greninger14,RSV A2,2,0.025,E2,G5,Greninger_2,0.0003079,24.11.01_RSVNeut_Greninger_depletedsera,
8074,Greninger14,RSV A2,2,0.008333,E3,G5,Greninger_2,0.0005472,24.11.01_RSVNeut_Greninger_depletedsera,
8075,Greninger14,RSV A2,2,0.002778,E4,G5,Greninger_2,0.02733,24.11.01_RSVNeut_Greninger_depletedsera,
8076,Greninger14,RSV A2,2,0.0009259,E5,G5,Greninger_2,0.1549,24.11.01_RSVNeut_Greninger_depletedsera,
8077,Greninger14,RSV A2,2,0.0003086,E6,G5,Greninger_2,0.4165,24.11.01_RSVNeut_Greninger_depletedsera,
8078,Greninger14,RSV A2,2,0.0001029,E7,G5,Greninger_2,0.7447,24.11.01_RSVNeut_Greninger_depletedsera,
8079,Greninger14,RSV A2,2,3.429e-05,E8,G5,Greninger_2,0.7915,24.11.01_RSVNeut_Greninger_depletedsera,
8080,Greninger14,RSV A2,2,1.143e-05,E9,G5,Greninger_2,0.8195,24.11.01_RSVNeut_Greninger_depletedsera,
8081,Greninger14,RSV A2,2,3.81e-06,E10,G5,Greninger_2,1.156,24.11.01_RSVNeut_Greninger_depletedsera,
8082,Greninger15,RSV A2,1,0.025,B2,G5,Greninger_2,0.0004819,24.11.01_RSVNeut_Greninger_depletedsera,
8083,Greninger15,RSV A2,1,0.008333,B3,G5,Greninger_2,0.0005049,24.11.01_RSVNeut_Greninger_depletedsera,
8084,Greninger15,RSV A2,1,0.002778,B4,G5,Greninger_2,0.002047,24.11.01_RSVNeut_Greninger_depletedsera,
8085,Greninger15,RSV A2,1,0.0009259,B5,G5,Greninger_2,0.1124,24.11.01_RSVNeut_Greninger_depletedsera,
8086,Greninger15,RSV A2,1,0.0003086,B6,G5,Greninger_2,0.4173,24.11.01_RSVNeut_Greninger_depletedsera,
8087,Greninger15,RSV A2,1,0.0001029,B7,G5,Greninger_2,0.7571,24.11.01_RSVNeut_Greninger_depletedsera,
8088,Greninger15,RSV A2,1,3.429e-05,B8,G5,Greninger_2,0.9269,24.11.01_RSVNeut_Greninger_depletedsera,
8089,Greninger15,RSV A2,1,1.143e-05,B9,G5,Greninger_2,0.9647,24.11.01_RSVNeut_Greninger_depletedsera,
8090,Greninger15,RSV A2,1,3.81e-06,B10,G5,Greninger_2,1.011,24.11.01_RSVNeut_Greninger_depletedsera,
8091,Greninger15,RSV A2,2,0.025,C2,G5,Greninger_2,0.0004543,24.11.01_RSVNeut_Greninger_depletedsera,
8092,Greninger15,RSV A2,2,0.008333,C3,G5,Greninger_2,0.0009088,24.11.01_RSVNeut_Greninger_depletedsera,
8093,Greninger15,RSV A2,2,0.002778,C4,G5,Greninger_2,0.03796,24.11.01_RSVNeut_Greninger_depletedsera,
8094,Greninger15,RSV A2,2,0.0009259,C5,G5,Greninger_2,0.1292,24.11.01_RSVNeut_Greninger_depletedsera,
8095,Greninger15,RSV A2,2,0.0003086,C6,G5,Greninger_2,0.47,24.11.01_RSVNeut_Greninger_depletedsera,
8096,Greninger15,RSV A2,2,0.0001029,C7,G5,Greninger_2,0.8915,24.11.01_RSVNeut_Greninger_depletedsera,
8097,Greninger15,RSV A2,2,3.429e-05,C8,G5,Greninger_2,0.9925,24.11.01_RSVNeut_Greninger_depletedsera,
8098,Greninger15,RSV A2,2,1.143e-05,C9,G5,Greninger_2,1.022,24.11.01_RSVNeut_Greninger_depletedsera,
8099,Greninger15,RSV A2,2,3.81e-06,C10,G5,Greninger_2,1.128,24.11.01_RSVNeut_Greninger_depletedsera,
8100,Greninger16,RSV A2,1,0.025,F2,G6,Greninger_2,0.001086,24.11.01_RSVNeut_Greninger_depletedsera,
8101,Greninger16,RSV A2,1,0.008333,F3,G6,Greninger_2,0.001854,24.11.01_RSVNeut_Greninger_depletedsera,
8102,Greninger16,RSV A2,1,0.002778,F4,G6,Greninger_2,0.1178,24.11.01_RSVNeut_Greninger_depletedsera,
8103,Greninger16,RSV A2,1,0.0009259,F5,G6,Greninger_2,0.3029,24.11.01_RSVNeut_Greninger_depletedsera,
8104,Greninger16,RSV A2,1,0.0003086,F6,G6,Greninger_2,0.6505,24.11.01_RSVNeut_Greninger_depletedsera,
8105,Greninger16,RSV A2,1,0.0001029,F7,G6,Greninger_2,0.8555,24.11.01_RSVNeut_Greninger_depletedsera,
8106,Greninger16,RSV A2,1,3.429e-05,F8,G6,Greninger_2,1.01,24.11.01_RSVNeut_Greninger_depletedsera,
8107,Greninger16,RSV A2,1,1.143e-05,F9,G6,Greninger_2,0.9428,24.11.01_RSVNeut_Greninger_depletedsera,
8108,Greninger16,RSV A2,1,3.81e-06,F10,G6,Greninger_2,0.8957,24.11.01_RSVNeut_Greninger_depletedsera,
8109,Greninger16,RSV A2,2,0.025,G2,G6,Greninger_2,0.0004806,24.11.01_RSVNeut_Greninger_depletedsera,
8110,Greninger16,RSV A2,2,0.008333,G3,G6,Greninger_2,0.01523,24.11.01_RSVNeut_Greninger_depletedsera,
8111,Greninger16,RSV A2,2,0.002778,G4,G6,Greninger_2,0.07236,24.11.01_RSVNeut_Greninger_depletedsera,
8112,Greninger16,RSV A2,2,0.0009259,G5,G6,Greninger_2,0.4247,24.11.01_RSVNeut_Greninger_depletedsera,
8113,Greninger16,RSV A2,2,0.0003086,G6,G6,Greninger_2,0.675,24.11.01_RSVNeut_Greninger_depletedsera,
8114,Greninger16,RSV A2,2,0.0001029,G7,G6,Greninger_2,0.7609,24.11.01_RSVNeut_Greninger_depletedsera,
8115,Greninger16,RSV A2,2,3.429e-05,G8,G6,Greninger_2,1.09,24.11.01_RSVNeut_Greninger_depletedsera,
8116,Greninger16,RSV A2,2,1.143e-05,G9,G6,Greninger_2,0.9489,24.11.01_RSVNeut_Greninger_depletedsera,
8117,Greninger16,RSV A2,2,3.81e-06,G10,G6,Greninger_2,0.9966,24.11.01_RSVNeut_Greninger_depletedsera,
8118,Greninger17,RSV A2,1,0.025,D2,G6,Greninger_2,0.00093,24.11.01_RSVNeut_Greninger_depletedsera,
8119,Greninger17,RSV A2,1,0.008333,D3,G6,Greninger_2,0.03347,24.11.01_RSVNeut_Greninger_depletedsera,
8120,Greninger17,RSV A2,1,0.002778,D4,G6,Greninger_2,0.2576,24.11.01_RSVNeut_Greninger_depletedsera,
8121,Greninger17,RSV A2,1,0.0009259,D5,G6,Greninger_2,0.6996,24.11.01_RSVNeut_Greninger_depletedsera,
8122,Greninger17,RSV A2,1,0.0003086,D6,G6,Greninger_2,0.8426,24.11.01_RSVNeut_Greninger_depletedsera,
8123,Greninger17,RSV A2,1,0.0001029,D7,G6,Greninger_2,0.8228,24.11.01_RSVNeut_Greninger_depletedsera,
8124,Greninger17,RSV A2,1,3.429e-05,D8,G6,Greninger_2,1.049,24.11.01_RSVNeut_Greninger_depletedsera,
8125,Greninger17,RSV A2,1,1.143e-05,D9,G6,Greninger_2,1.024,24.11.01_RSVNeut_Greninger_depletedsera,
8126,Greninger17,RSV A2,1,3.81e-06,D10,G6,Greninger_2,1.098,24.11.01_RSVNeut_Greninger_depletedsera,
8127,Greninger17,RSV A2,2,0.025,E2,G6,Greninger_2,0.0009141,24.11.01_RSVNeut_Greninger_depletedsera,
8128,Greninger17,RSV A2,2,0.008333,E3,G6,Greninger_2,0.02613,24.11.01_RSVNeut_Greninger_depletedsera,
8129,Greninger17,RSV A2,2,0.002778,E4,G6,Greninger_2,0.2908,24.11.01_RSVNeut_Greninger_depletedsera,
8130,Greninger17,RSV A2,2,0.0009259,E5,G6,Greninger_2,0.8229,24.11.01_RSVNeut_Greninger_depletedsera,
8131,Greninger17,RSV A2,2,0.0003086,E6,G6,Greninger_2,0.9481,24.11.01_RSVNeut_Greninger_depletedsera,
8132,Greninger17,RSV A2,2,0.0001029,E7,G6,Greninger_2,1.092,24.11.01_RSVNeut_Greninger_depletedsera,
8133,Greninger17,RSV A2,2,3.429e-05,E8,G6,Greninger_2,1.039,24.11.01_RSVNeut_Greninger_depletedsera,
8134,Greninger17,RSV A2,2,1.143e-05,E9,G6,Greninger_2,1.05,24.11.01_RSVNeut_Greninger_depletedsera,
8135,Greninger17,RSV A2,2,3.81e-06,E10,G6,Greninger_2,1.185,24.11.01_RSVNeut_Greninger_depletedsera,
8136,Greninger18,RSV A2,1,0.025,B2,G6,Greninger_2,0.01425,24.11.01_RSVNeut_Greninger_depletedsera,
8137,Greninger18,RSV A2,1,0.008333,B3,G6,Greninger_2,0.1148,24.11.01_RSVNeut_Greninger_depletedsera,
8138,Greninger18,RSV A2,1,0.002778,B4,G6,Greninger_2,0.3789,24.11.01_RSVNeut_Greninger_depletedsera,
8139,Greninger18,RSV A2,1,0.0009259,B5,G6,Greninger_2,0.733,24.11.01_RSVNeut_Greninger_depletedsera,
8140,Greninger18,RSV A2,1,0.0003086,B6,G6,Greninger_2,0.8516,24.11.01_RSVNeut_Greninger_depletedsera,
8141,Greninger18,RSV A2,1,0.0001029,B7,G6,Greninger_2,1.006,24.11.01_RSVNeut_Greninger_depletedsera,
8142,Greninger18,RSV A2,1,3.429e-05,B8,G6,Greninger_2,0.9807,24.11.01_RSVNeut_Greninger_depletedsera,
8143,Greninger18,RSV A2,1,1.143e-05,B9,G6,Greninger_2,0.9837,24.11.01_RSVNeut_Greninger_depletedsera,
8144,Greninger18,RSV A2,1,3.81e-06,B10,G6,Greninger_2,0.9899,24.11.01_RSVNeut_Greninger_depletedsera,
8145,Greninger18,RSV A2,2,0.025,C2,G6,Greninger_2,0.008771,24.11.01_RSVNeut_Greninger_depletedsera,
8146,Greninger18,RSV A2,2,0.008333,C3,G6,Greninger_2,0.1568,24.11.01_RSVNeut_Greninger_depletedsera,
8147,Greninger18,RSV A2,2,0.002778,C4,G6,Greninger_2,0.519,24.11.01_RSVNeut_Greninger_depletedsera,
8148,Greninger18,RSV A2,2,0.0009259,C5,G6,Greninger_2,0.83,24.11.01_RSVNeut_Greninger_depletedsera,
8149,Greninger18,RSV A2,2,0.0003086,C6,G6,Greninger_2,0.8838,24.11.01_RSVNeut_Greninger_depletedsera,
8150,Greninger18,RSV A2,2,0.0001029,C7,G6,Greninger_2,1.076,24.11.01_RSVNeut_Greninger_depletedsera,
8151,Greninger18,RSV A2,2,3.429e-05,C8,G6,Greninger_2,1.048,24.11.01_RSVNeut_Greninger_depletedsera,
8152,Greninger18,RSV A2,2,1.143e-05,C9,G6,Greninger_2,1.158,24.11.01_RSVNeut_Greninger_depletedsera,
8153,Greninger18,RSV A2,2,3.81e-06,C10,G6,Greninger_2,1.086,24.11.01_RSVNeut_Greninger_depletedsera,
